1	1.00E-04	135.45
1	1.00E-04	161.89
1	1.00E-04	163.215
1	1.00E-04	167.815
1	1.00E-04	115.105
1	1.00E-04	174.14
1	1.00E-04	188.905
1	1.00E-04	176.865
1	1.00E-04	129.695
1	1.00E-04	134.69
1	1.00E-04	143.295
1	1.00E-04	139.985
1	1.00E-04	147.82
1	1.00E-04	119.175
1	1.00E-04	169.77
1	1.00E-04	118.04
1	1.00E-04	150.34
1	1.00E-04	149.805
1	1.00E-04	150.755
1	1.00E-04	143.53
1	1.00E-04	165.905
1	1.00E-04	121.955
1	1.00E-04	187.255
1	1.00E-04	156.59
1	1.00E-04	129.1
1	1.00E-04	107.085
1	1.00E-04	132.655
1	1.00E-04	120.89
1	1.00E-04	161.725
1	1.00E-04	99.125
1	1.00E-04	172.41
1	1.00E-04	136.305
1	1.00E-04	132.94
1	1.00E-04	184.1
1	1.00E-04	177.52
1	1.00E-04	129.125
1	1.00E-04	208.4
1	1.00E-04	180.195
1	1.00E-04	147.205
1	1.00E-04	145.885
1	1.00E-04	172.44
1	1.00E-04	191.27
1	1.00E-04	108.225
1	1.00E-04	129.39
1	1.00E-04	122.83
1	1.00E-04	193.6
1	1.00E-04	177.7
1	1.00E-04	143.885
1	1.00E-04	142.775
1	1.00E-04	158.52
1	1.00E-04	180.67
1	1.00E-04	152.83
1	1.00E-04	140.8
1	1.00E-04	134.74
1	1.00E-04	118.225
1	1.00E-04	158.33
1	1.00E-04	180.5
1	1.00E-04	172.18
1	1.00E-04	142.38
1	1.00E-04	163.13
1	1.00E-04	137.175
1	1.00E-04	159.645
1	1.00E-04	143.405
1	1.00E-04	154.94
1	1.00E-04	154.05
1	1.00E-04	170.655
1	1.00E-04	104.01
1	1.00E-04	102.92
1	1.00E-04	178.885
1	1.00E-04	230.785
1	1.00E-04	137.2
1	1.00E-04	214.205
1	1.00E-04	168.53
1	1.00E-04	197.115
1	1.00E-04	130.6
1	1.00E-04	137.25
1	1.00E-04	199.525
1	1.00E-04	137.28
1	1.00E-04	151.975
1	1.00E-04	142.23
1	1.00E-04	154.905
1	1.00E-04	158.71
1	1.00E-04	199.975
1	1.00E-04	153.015
1	1.00E-04	159.095
1	1.00E-04	122.585
1	1.00E-04	186.875
1	1.00E-04	166.255
1	1.00E-04	152.27
1	1.00E-04	122.54
1	1.00E-04	143.415
1	1.00E-04	200.03
1	1.00E-04	159.145
1	1.00E-04	163.17
1	1.00E-04	183.015
1	1.00E-04	158.12
1	1.00E-04	124.295
1	1.00E-04	181.09
1	1.00E-04	130.67
1	1.00E-04	145.875
1	1.00E-04	120.465
1	0.001	193.17
1	0.001	227.75
1	0.001	230.6
1	0.001	229.72
1	0.001	147.49
1	0.001	267.06
1	0.001	257.665
1	0.001	226.035
1	0.001	207.525
1	0.001	186.055
1	0.001	203.07
1	0.001	190.115
1	0.001	219.17
1	0.001	170.92
1	0.001	217.035
1	0.001	150.1
1	0.001	207.05
1	0.001	222.7
1	0.001	195.92
1	0.001	211.315
1	0.001	239.74
1	0.001	176.26
1	0.001	290.65
1	0.001	211.855
1	0.001	176.57
1	0.001	159.065
1	0.001	209.23
1	0.001	168.95
1	0.001	227.58
1	0.001	142.34
1	0.001	239.31
1	0.001	179.985
1	0.001	177.455
1	0.001	261.905
1	0.001	236.215
1	0.001	187.3
1	0.001	306.855
1	0.001	236.8
1	0.001	228.48
1	0.001	206.325
1	0.001	241.62
1	0.001	301.505
1	0.001	154.045
1	0.001	195.27
1	0.001	182.375
1	0.001	258.865
1	0.001	260.59
1	0.001	189.18
1	0.001	206.61
1	0.001	235.785
1	0.001	245.515
1	0.001	201.18
1	0.001	199.9
1	0.001	180.195
1	0.001	160.22
1	0.001	231.045
1	0.001	250.065
1	0.001	211.93
1	0.001	200.165
1	0.001	240.02
1	0.001	183.785
1	0.001	238.02
1	0.001	193.495
1	0.001	210.935
1	0.001	203.29
1	0.001	261.69
1	0.001	164.61
1	0.001	159.035
1	0.001	258.255
1	0.001	310.06
1	0.001	170.27
1	0.001	293.225
