0.4	0.0064818	65.625	622.265	687.89	14
0.3	0.0065167	61.625	645.435	707.06	24
0.2	0.0073786	46	739.26	785.26	48
0.1	0.0079996	44.375	758.12	802.495	45
0	0.0085924	37.75	772.99	810.74	45
1	0.0064259	66.625	594.755	661.38	0
0.9	0.0064518	66.75	595.67	662.42	0
0.8	0.0064822	69.625	591.14	660.765	0
0.7	0.006575	67.375	593.35	660.725	2
0.6	0.0066083	65.5	602.995	668.495	8
0.5	0.0067761	65.875	599.99	665.865	11
0.4	0.0065708	65.5	614.865	680.365	20
0.3	0.008206	60.875	635.875	696.75	29
0.2	0.0068748	54.375	708.695	763.07	51
0.1	0.0069859	42	797.56	839.56	61
0	0.0068436	45.375	818.665	864.04	60
1	0.006345	88	496.215	584.215	0
0.9	0.0063995	87.25	497.46	584.71	0
0.8	0.0065188	89	495.52	584.52	0
0.7	0.0064303	88.75	494.13	582.88	0
0.6	0.0064696	87.25	498.88	586.13	3
0.5	0.0064362	86.5	505.28	591.78	9
0.4	0.0063508	86.75	512.095	598.845	13
0.3	0.0062861	82.75	543.66	626.41	27
0.2	0.0063096	67.875	620.345	688.22	51
0.1	0.0069749	53.75	718.63	772.38	62
0	0.0067682	48.875	735.125	784	52
1	0.0064222	86.375	631.73	718.105	0
0.9	0.0063801	89.5	628.16	717.66	0
0.8	0.0064247	86.625	632.635	719.26	2
0.7	0.0064707	87.5	630.85	718.35	2
0.6	0.0073453	87.875	633.48	721.355	6
0.5	0.0064423	85.75	645.25	731	18
0.4	0.0070879	85	659.285	744.285	28
0.3	0.0064977	83.375	669.585	752.96	32
0.2	0.0066248	74.625	733.675	808.3	51
0.1	0.0068574	59.75	816.8	876.55	64
0	0.0070752	50.75	849.63	900.38	57
1	0.0061336	84.75	654.05	738.8	0
0.9	0.0061144	84.75	655.03	739.78	0
0.8	0.0060839	84.125	657.275	741.4	0
0.7	0.0062442	85	653.825	738.825	2
0.6	0.0063316	82.875	662.435	745.31	9
0.5	0.006133	84.125	665.82	749.945	13
0.4	0.0062363	82.875	676.22	759.095	21
0.3	0.006146	79.5	701.785	781.285	32
0.2	0.0064298	59.5	808.82	868.32	66
0.1	0.0065849	39.625	931.985	971.61	85
0	0.007764	31	974.645	1005.645	81
1	0.0063694	65.75	554.2	619.95	0
0.9	0.0062565	65.5	553.58	619.08	0
0.8	0.0061657	66.125	552.83	618.955	0
0.7	0.0061214	66.25	553.945	620.195	0
0.6	0.0062014	67.125	556.83	623.955	2
0.5	0.0062102	64.75	559.12	623.87	6
0.4	0.0061603	66	559.455	625.455	8
0.3	0.0062078	64.25	579.725	643.975	19
0.2	0.006319	61.375	622.525	683.9	37
0.1	0.0067069	44.375	749.37	793.745	61
0	0.0066198	33.875	812.19	846.065	60
1	0.0063439	83.75	518.195	601.945	0
0.9	0.0062534	84.75	515.98	600.73	0
0.8	0.0063239	85	515.685	600.685	0
0.7	0.0063332	84	518.285	602.285	0
0.6	0.006357	83.75	518.535	602.285	3
0.5	0.0072448	83.375	521.51	604.885	3
0.4	0.006192	80.125	541.19	621.315	15
0.3	0.0063742	80.25	549.045	629.295	21
0.2	0.0065606	76.75	583.975	660.725	34
0.1	0.0067723	59.375	714.345	773.72	59
0	0.0068982	36.75	827.465	864.215	64
1	0.0065087	77.125	695.775	772.9	0
0.9	0.0065371	76.5	696.96	773.46	0
0.8	0.0064398	75.875	695.91	771.785	0
0.7	0.006359	76.5	696.605	773.105	5
0.6	0.0063584	75.625	699.155	774.78	8
0.5	0.0065175	75.25	706.21	781.46	17
0.4	0.006367	74	711.975	785.975	23
0.3	0.006354	74	718.685	792.685	28
0.2	0.0065004	73.25	730.74	803.99	34
0.1	0.0068291	49.25	873.7	922.95	64
0	0.0084314	31.875	947.635	979.51	64
1	0.006154	59.5	585.875	645.375	0
0.9	0.0060771	59.875	584.49	644.365	0
0.8	0.0060768	60	583.875	643.875	0
0.7	0.0060709	60	585.91	645.91	0
0.6	0.0060316	59.125	591.545	650.67	10
0.5	0.0061338	59	590.94	649.94	13
0.4	0.0060554	58.875	597.52	656.395	18
0.3	0.0060868	58.5	602.46	660.96	22
0.2	0.0061531	55.375	627.38	682.755	34
0.1	0.006546	37.5	784.45	821.95	70
0	0.0089166	28.625	841.92	870.545	71
1	0.0064557	56.75	643.705	700.455	0
0.9	0.0064152	57.125	642.465	699.59	0
0.8	0.0062762	56.875	643.185	700.06	0
0.7	0.0063531	56.75	642.475	699.225	0
0.6	0.0073707	55.375	649.915	705.29	4
0.5	0.0070108	55.625	652.095	707.72	10
0.4	0.0067728	54.375	655.87	710.245	12
0.3	0.0066168	53.75	666.065	719.815	23
0.2	0.0066178	49.375	704.175	753.55	39
0.1	0.0066901	35.875	820.775	856.65	66
0	0.0063155	28.25	855.07	883.32	59
1	0.0064989	71.25	613.005	684.255	0
0.9	0.0065738	70.25	615.495	685.745	0
0.8	0.0067968	70.875	614.475	685.35	0
0.7	0.0065369	71.25	611.525	682.775	0
0.6	0.0067444	71.125	613.34	684.465	0
0.5	0.007081	70.75	616.555	687.305	4
0.4	0.0068069	70.25	620.265	690.515	10
0.3	0.0065241	67.5	641.68	709.18	20
0.2	0.0078007	68.125	649.905	718.03	26
0.1	0.0066792	58.25	761.175	819.425	52
0	0.0065472	33.125	881.24	914.365	58
1	0.0061166	72.625	503.745	576.37	0
0.9	0.0062022	73	501.95	574.95	0
0.8	0.0060938	72.375	504.205	576.58	0
0.7	0.0062101	72.625	502.885	575.51	0
0.6	0.0061401	73.25	501.02	574.27	0
0.5	0.0063031	72.875	503.115	575.99	4
0.4	0.0063049	72.625	505.575	578.2	8
0.3	0.0061567	71.625	519.24	590.865	18
0.2	0.0062961	68.375	541.185	609.56	28
0.1	0.0067237	60.75	637.25	698	57
0	0.007577	35.25	796.07	831.32	61
1	0.0074043	81.25	480.905	562.155	0
0.9	0.0066104	81.125	481.335	562.46	0
0.8	0.0063357	81.375	482.515	563.89	0
0.7	0.0065283	80.875	480.8	561.675	0
0.6	0.0063269	80.25	485.615	565.865	4
0.5	0.00632	80	488.87	568.87	6
0.4	0.0065109	78.5	492.48	570.98	15
0.3	0.006615	78.5	502.99	581.49	25
0.2	0.0064794	76.375	521.84	598.215	36
0.1	0.0064406	61.125	620.86	681.985	62
0	0.0071683	36	773.19	809.19	66
1	0.0065078	65.875	585.285	651.16	0
0.9	0.0065601	66.125	585.425	651.55	0
0.8	0.0063539	66	584.625	650.625	0
0.7	0.007327	65.875	585.055	650.93	0
0.6	0.0065033	65.25	587.005	652.255	2
0.5	0.0065533	65.75	586.475	652.225	2
0.4	0.0064774	65.125	588.355	653.48	3
0.3	0.0065237	65.25	596.935	662.185	14
0.2	0.0065798	60.5	628.615	689.115	27
0.1	0.0064266	52.75	696.04	748.79	48
0	0.0061556	30.875	813.25	844.125	59
1	0.0067912	87.375	589.795	677.17	0
0.9	0.0064763	87.625	589.185	676.81	0
0.8	0.0062531	86.875	588.94	675.815	0
0.7	0.0063049	88	588.23	676.23	0
0.6	0.0062207	86.875	591.31	678.185	2
0.5	0.0079732	87.375	592.47	679.845	6
0.4	0.0082976	86.125	597.815	683.94	13
0.3	0.007673	81	621.13	702.13	28
0.2	0.0063535	77.25	649.605	726.855	40
0.1	0.0065612	60.5	757.44	817.94	68
0	0.0071447	37.125	873.985	911.11	76
1	0.0068232	72.875	596.07	668.945	0
0.9	0.0066305	73.125	596.79	669.915	0
0.8	0.006425	72.5	601.405	673.905	0
0.7	0.0066175	70.875	604.005	674.88	0
0.6	0.0065351	74.375	596.685	671.06	0
0.5	0.0065173	74.5	597.13	671.63	0
0.4	0.0064299	73.375	600.07	673.445	0
0.3	0.0077958	70.25	619.54	689.79	17
0.2	0.0065854	68.875	640.29	709.165	28
0.1	0.006957	62.875	695.405	758.28	43
0	0.0065966	38.75	822.28	861.03	51
1	0.0062187	66.875	537.49	604.365	0
0.9	0.0062574	65.75	539.615	605.365	0
0.8	0.0062588	66.875	537.38	604.255	0
0.7	0.0062101	67.25	539.795	607.045	0
0.6	0.0063798	66.625	538.645	605.27	6
0.5	0.0063066	66.125	543.175	609.3	12
0.4	0.0062646	65.5	547.065	612.565	17
0.3	0.006431	65.875	553.22	619.095	28
0.2	0.007874	62.625	574.945	637.57	37
0.1	0.0065309	49.25	675.05	724.3	62
0	0.0064203	32	764.8	796.8	62
1	0.0065615	58.875	739.79	798.665	0
0.9	0.0066224	56.75	740.99	797.74	0
0.8	0.0065203	57	740.555	797.555	0
0.7	0.0064859	57.625	740.61	798.235	0
0.6	0.0062336	58.875	739.665	798.54	0
0.5	0.0062303	58.375	740.68	799.055	0
0.4	0.0062373	58.75	740.445	799.195	0
0.3	0.0063437	56.875	746.7	803.575	5
0.2	0.0064646	55.625	772.51	828.135	21
0.1	0.0064792	42.875	867.78	910.655	49
0	0.006315	32.25	959.495	991.745	61
1	0.006219	74.75	566.345	641.095	0
0.9	0.0062932	75.5	563.83	639.33	0
0.8	0.0061771	74.875	566.145	641.02	0
0.7	0.0064007	75.25	564.125	639.375	0
0.6	0.0072929	75.25	564.515	639.765	0
0.5	0.0063558	75.25	564.82	640.07	4
0.4	0.0063603	74.75	570.45	645.2	9
0.3	0.0063245	73.875	578.52	652.395	19
0.2	0.006493	71.375	597.775	669.15	32
0.1	0.006937	65.875	645.115	710.99	50
0	0.0070041	33.375	802.415	835.79	63
1	0.0061545	66.5	574.89	641.39	0
0.9	0.0061387	67.375	575.69	643.065	0
0.8	0.0060944	66.5	577.275	643.775	0
0.7	0.0060903	68	579.56	647.56	0
0.6	0.0061664	67.125	574.115	641.24	0
0.5	0.0061492	66.25	580.36	646.61	8
0.4	0.0062143	66.625	580.89	647.515	10
0.3	0.0061854	66.125	583.155	649.28	13
0.2	0.0062245	59.875	622.68	682.555	32
0.1	0.0062136	50.625	704.505	755.13	55
0	0.0067779	27	873.615	900.615	71
1	0.0063941	78.25	566.825	645.075	0
0.9	0.0063734	74.375	570.935	645.31	0
0.8	0.0064577	74.875	570.065	644.94	0
0.7	0.0063456	75.125	570.64	645.765	0
0.6	0.0065467	75.125	570.25	645.375	0
0.5	0.0064892	74.75	570.395	645.145	0
0.4	0.0064338	74.375	573.22	647.595	4
0.3	0.0064919	74	579.94	653.94	12
0.2	0.0066293	65.625	612.835	678.46	31
0.1	0.0070007	57.625	671.06	728.685	50
0	0.0068829	42.875	754.41	797.285	56
1	0.0064125	83.375	480.34	563.715	0
0.9	0.0063056	82.5	480.685	563.185	0
0.8	0.0065072	83	480.505	563.505	0
0.7	0.0065231	83.75	479.26	563.01	0
0.6	0.0078467	83.625	479.415	563.04	0
0.5	0.006491	83.375	481.085	564.46	2
0.4	0.0064176	84	481.005	565.005	3
0.3	0.0065698	82	489.565	571.565	12
0.2	0.0065781	81.5	496.53	578.03	16
0.1	0.0066824	75.5	565.765	641.265	42
0	0.0073536	50.25	677.3	727.55	54
1	0.0062138	90.75	390.025	480.775	0
0.9	0.0061225	90.375	391.245	481.62	0
0.8	0.0062651	90.375	390.42	480.795	0
0.7	0.0061848	91	390.23	481.23	0
0.6	0.0064002	90.875	390.15	481.025	0
0.5	0.0067259	90.25	393.56	483.81	4
0.4	0.0061174	90.125	394.97	485.095	8
0.3	0.0062239	89.5	400.535	490.035	18
0.2	0.0063498	89.625	405.275	494.9	25
0.1	0.0075516	79	476.245	555.245	56
0	0.0068142	60.75	606.9	667.65	66
1	0.0072656	104.625	491.535	596.16	0
0.9	0.006943	101.75	494.705	596.455	0
0.8	0.0068899	104.875	491.74	596.615	0
0.7	0.0078699	103.125	492.74	595.865	0
0.6	0.0063745	105.625	490.755	596.38	0
0.5	0.0064847	101.625	493.865	595.49	0
0.4	0.0066733	100.625	497.24	597.865	5
0.3	0.0064649	101.75	499.685	601.435	11
0.2	0.0065768	103.25	503.395	606.645	17
0.1	0.0065604	94.5	547.265	641.765	37
0	0.0066304	62.375	699.455	761.83	47
1	0.0064477	73.875	669.52	743.395	0
0.9	0.006458	73.5	670.02	743.52	0
0.8	0.007463	73.125	672.795	745.92	0
0.7	0.0062526	73.5	670.935	744.435	0
0.6	0.0062904	74.125	669.08	743.205	0
0.5	0.0064312	74.25	668.73	742.98	0
0.4	0.006387	72.75	675.705	748.455	9
0.3	0.0064757	72.375	681.97	754.345	17
0.2	0.0063802	72.75	695.29	768.04	25
0.1	0.0065244	64.875	753.205	818.08	44
0	0.0075455	35.125	923.885	959.01	61
1	0.0065253	70.25	680.675	750.925	0
0.9	0.0063043	69.375	688.15	757.525	0
0.8	0.0066068	69.25	682.62	751.87	0
0.7	0.0067545	69.5	680.22	749.72	0
0.6	0.0066734	70.625	678.35	748.975	0
0.5	0.0073441	68	690.765	758.765	4
0.4	0.0065351	67.875	690.965	758.84	9
0.3	0.0066979	67.625	692	759.625	13
0.2	0.0067558	65	711.18	776.18	25
0.1	0.0072033	55.875	786.165	842.04	48
0	0.0067036	47.125	857.14	904.265	50
1	0.0062991	68.125	651.81	719.935	0
0.9	0.0063552	67.625	651.01	718.635	0
0.8	0.0063124	68	653.505	721.505	0
0.7	0.0062663	67	653.905	720.905	0
0.6	0.0063342	66.625	654.26	720.885	0
0.5	0.006429	67.625	651.03	718.655	2
0.4	0.0063144	67.25	654.26	721.51	4
0.3	0.0063914	64.875	662.705	727.58	11
0.2	0.0064832	59.625	687.995	747.62	25
0.1	0.0079413	56.25	725.4	781.65	45
0	0.0061648	32.375	919.735	952.11	71
1	0.0062385	72.625	464.625	537.25	0
0.9	0.0060584	71.875	471.53	543.405	0
0.8	0.0062937	72.125	465.09	537.215	0
0.7	0.0060938	71.75	466.53	538.28	0
0.6	0.0060809	71.375	468.21	539.585	0
0.5	0.0061613	73.25	463.24	536.49	0
0.4	0.0061966	71.625	468.65	540.275	6
0.3	0.0061618	71.75	477.035	548.785	15
0.2	0.0062242	70.625	483.535	554.16	23
0.1	0.0063082	66.875	528.635	595.51	41
0	0.0065134	28.625	747.09	775.715	66
1	0.0074398	60.5	680.935	741.435	0
0.9	0.0063352	59.5	684.69	744.19	0
0.8	0.0064459	61.5	677.11	738.61	0
0.7	0.0062011	60.5	681.865	742.365	0
0.6	0.0063073	60.875	679.065	739.94	0
0.5	0.0063793	59.75	683.905	743.655	0
0.4	0.0064188	61	678.745	739.745	2
0.3	0.0062779	61	681.825	742.825	6
0.2	0.0068278	59.5	694.58	754.08	16
0.1	0.0088157	57.125	718.515	775.64	28
0	0.0066879	29.375	866.37	895.745	41
1	0.0063159	72.75	479.47	552.22	0
0.9	0.006273	72.625	479.19	551.815	0
0.8	0.0062258	72.625	478.935	551.56	0
0.7	0.0071582	72.5	479.995	552.495	0
0.6	0.0061221	72.375	481.565	553.94	0
0.5	0.0062489	72.5	479.35	551.85	0
0.4	0.0065648	72.25	480.45	552.7	5
0.3	0.0068677	72	483.025	555.025	9
0.2	0.0086373	69.625	496.725	566.35	18
0.1	0.006584	65.75	534.335	600.085	36
0	0.0063593	27.625	714.055	741.68	60
1	0.0063408	92.625	590.595	683.22	0
0.9	0.0064434	92.875	589.685	682.56	0
0.8	0.0064394	93	591.41	684.41	0
0.7	0.0064898	92.875	589.37	682.245	0
0.6	0.0067421	93.5	587.2	680.7	0
0.5	0.0076875	91.75	590.155	681.905	0
0.4	0.0063775	91.375	595.3	686.675	0
0.3	0.0066499	92.75	592.62	685.37	5
0.2	0.0065232	91	600.46	691.46	8
0.1	0.0067491	79.5	662.49	741.99	29
0	0.0068368	47	835.805	882.805	52
1	0.0060614	89.625	598.845	688.47	0
0.9	0.006167	90.375	596.54	686.915	0
0.8	0.006247	91	595.235	686.235	0
0.7	0.0061402	89.25	599.62	688.87	0
0.6	0.0061146	91.125	597.09	688.215	0
0.5	0.0060411	88.625	603.81	692.435	0
0.4	0.0071902	88	610.865	698.865	9
0.3	0.0061708	89.25	607.485	696.735	19
0.2	0.0061297	88.125	625.355	713.48	28
0.1	0.0060866	76.75	690.695	767.445	49
0	0.0058631	33.5	977.79	1011.29	78
1	0.0063933	80.25	608.315	688.565	0
0.9	0.0063986	80.25	606.42	686.67	0
0.8	0.0064912	80.5	607.7	688.2	0
0.7	0.0064691	79.5	608.395	687.895	0
0.6	0.0063561	80.375	608.465	688.84	0
0.5	0.0065668	78.875	611.41	690.285	4
0.4	0.0064392	78.875	611.86	690.735	4
0.3	0.0065239	81.5	606.96	688.46	7
0.2	0.0063596	76.875	627.13	704.005	18
0.1	0.0066216	70.875	671.635	742.51	40
0	0.0084234	39	831.94	870.94	61
1	0.0060674	76.125	556.905	633.03	0
0.9	0.006238	77.25	551.84	629.09	0
0.8	0.0062064	77.125	551.885	629.01	0
0.7	0.0062052	76.5	553.4	629.9	0
0.6	0.006185	77.5	551.26	628.76	0
0.5	0.0060536	76.25	557.815	634.065	2
0.4	0.0061295	76.25	554.735	630.985	4
0.3	0.006269	76.125	558.665	634.79	12
0.2	0.0063387	74.625	573.825	648.45	27
0.1	0.0062486	70.875	617.6	688.475	46
0	0.0066554	33.125	825.785	858.91	72
1	0.0062141	88.375	478.45	566.825	0
0.9	0.0061319	88.375	479.925	568.3	0
0.8	0.0061453	87.625	479.875	567.5	0
0.7	0.0061411	87.875	479.27	567.145	0
0.6	0.0061112	88.375	479.045	567.42	0
0.5	0.0061502	88.625	478.87	567.495	4
0.4	0.0062333	88.25	480.775	569.025	6
0.3	0.0074159	88.25	481.685	569.935	9
0.2	0.0061113	86.625	492.3	578.925	20
0.1	0.0063213	80.625	535.665	616.29	44
0	0.0072591	49.125	710.02	759.145	57
1	0.0063992	94.375	603.22	697.595	0
0.9	0.0065824	94.75	599.04	693.79	0
0.8	0.0066143	94.5	599.105	693.605	0
0.7	0.0066025	95	599.695	694.695	0
0.6	0.006576	93.375	607.745	701.12	0
0.5	0.0066246	94.375	599	693.375	0
0.4	0.0090257	94.125	600.355	694.48	0
0.3	0.0066565	95.125	600.85	695.975	0
0.2	0.0066735	92	615.87	707.87	15
0.1	0.0066586	91.75	633.19	724.94	24
0	0.0071945	42.25	943.525	985.775	63
1	0.0061989	77.375	646.31	723.685	0
0.9	0.0062349	77.125	648.365	725.49	0
0.8	0.0061524	77.375	647.245	724.62	0
0.7	0.006311	76	649.365	725.365	0
0.6	0.0069361	76.875	648.415	725.29	0
0.5	0.0060317	76.75	651.645	728.395	0
0.4	0.0061259	76.5	648.63	725.13	2
0.3	0.006188	75.75	654.19	729.94	12
0.2	0.006231	73.25	668.755	742.005	22
0.1	0.0062965	66.75	702.1	768.85	35
0	0.0061925	31.625	895	926.625	59
1	0.0088169	87.875	692.465	780.34	0
0.9	0.0062645	86.625	693.865	780.49	0
0.8	0.0064973	87.25	696.595	783.845	0
0.7	0.006418	88.25	693.23	781.48	0
0.6	0.0067115	87.625	693.955	781.58	0
0.5	0.0085934	86.25	696.095	782.345	2
0.4	0.008264	86.625	695.44	782.065	4
0.3	0.0064641	85.5	701.895	787.395	7
0.2	0.0065695	86.125	705.87	791.995	14
0.1	0.0070964	79.875	739.975	819.85	30
0	0.008812	45	942.87	987.87	57
1	0.0068985	68.625	497.99	566.615	0
0.9	0.0065837	68.5	496.285	564.785	0
0.8	0.0062635	68.25	499.435	567.685	0
0.7	0.0063728	68.75	497.55	566.3	0
0.6	0.0064383	68.5	498.24	566.74	0
0.5	0.0069163	69.125	492.65	561.775	0
0.4	0.0066926	68.125	496.77	564.895	4
0.3	0.0063025	68.125	499.66	567.785	6
0.2	0.0066464	65.5	504.875	570.375	12
0.1	0.0064698	59.25	541.6	600.85	28
0	0.0076026	39.75	687.51	727.26	54
1	0.0062654	76.875	569.97	646.845	0
0.9	0.0062563	76.25	571.37	647.62	0
0.8	0.0063189	77	571.045	648.045	0
0.7	0.0062236	77	570.245	647.245	0
0.6	0.0061987	76.75	569.795	646.545	0
0.5	0.0075181	76.625	570.87	647.495	0
0.4	0.0061053	76.75	571.84	648.59	2
0.3	0.0062171	76.25	573.75	650	9
0.2	0.006367	75.125	588.665	663.79	22
0.1	0.0062787	70.5	631.72	702.22	40
0	0.0073793	44	804.71	848.71	67
1	0.0062669	81.375	723.52	804.895	0
0.9	0.0063962	79.875	727.99	807.865	0
0.8	0.0062104	80.75	728.455	809.205	0
0.7	0.0059857	77.875	735.28	813.155	0
0.6	0.0060999	80.875	726.48	807.355	0
0.5	0.0060614	80.25	728.41	808.66	4
0.4	0.0061522	80.625	727.48	808.105	4
0.3	0.0061978	79.5	731.095	810.595	6
0.2	0.0063168	79.125	735.095	814.22	13
0.1	0.006245	77	751.72	828.72	22
0	0.0073584	30	1077.01	1107.01	68
1	0.0074918	95.875	626.775	722.65	0
0.9	0.0060354	93.625	630.1	723.725	0
0.8	0.0060576	93.875	629.59	723.465	0
0.7	0.0060768	95.75	626.34	722.09	0
0.6	0.0060842	95.125	627.12	722.245	0
0.5	0.0061554	95	627.375	722.375	0
0.4	0.0060064	93.625	630.315	723.94	0
0.3	0.0060228	94.25	631.77	726.02	4
0.2	0.0060391	91.625	648.595	740.22	21
0.1	0.0060236	84.25	695.395	779.645	44
0	0.0069714	44.625	928.13	972.755	67
1	0.0065913	75.5	548.495	623.995	0
0.9	0.0065375	75.5	548.075	623.575	0
0.8	0.0065853	75.5	547.94	623.44	0
0.7	0.0066041	75.125	549.93	625.055	0
0.6	0.0078606	75.375	548.96	624.335	0
0.5	0.0066065	75.375	548.555	623.93	0
0.4	0.0066386	75.25	549.91	625.16	2
0.3	0.0063629	74.75	555.425	630.175	4
0.2	0.0071187	73	566.715	639.715	19
0.1	0.0066549	69.375	595.24	664.615	38
0	0.0074712	49.875	740.14	790.015	53
1	0.0066483	67	620.385	687.385	0
0.9	0.0065214	67	618.42	685.42	0
0.8	0.0067354	66.875	616.615	683.49	0
0.7	0.0063155	67.375	616.26	683.635	0
0.6	0.0076141	67.375	618.455	685.83	0
0.5	0.0064949	67.875	617.125	685	0
0.4	0.006353	67.125	618.745	685.87	2
0.3	0.0071242	67.25	617.65	684.9	3
0.2	0.007821	66.375	624.37	690.745	6
0.1	0.0065934	57.125	658.99	716.115	26
0	0.0070976	34.375	838.765	873.14	51
1	0.0063114	77.75	658.79	736.54	0
0.9	0.006579	77.375	657.785	735.16	0
0.8	0.0062768	77	660.95	737.95	0
0.7	0.0061914	76.375	662.945	739.32	0
0.6	0.0061949	76.5	663.69	740.19	0
0.5	0.0064346	78.375	657.6	735.975	0
0.4	0.006299	78.125	658.54	736.665	0
