255.445	254.515	21.195
193.325	192.42	19.24
216.255	216.175	12.62
179.53	179.26	27.43
215.02	211.615	28.5
166.19	165.97	17.68
185.85	183.185	57.465
228.015	227.915	19.225
219.655	219.285	14.025
228.385	228.15	21.1
197.855	197.165	46.595
206.63	206.425	33.18
189.175	184.955	44.685
296.625	295.205	25.9
247.59	246.19	10.33
260.83	260.165	29.175
197.095	195.72	17.32
277.735	276.84	5.895
166.975	166.625	15.895
253.745	253.05	27.695
203.945	203.15	30.65
222.86	219.85	14.49
250.125	246.7	6.585
273.34	271.82	16
265.035	263.31	17.855
177.65	177.2	24.885
179.75	179.46	19.115
195.67	192.06	6.075
213.025	212.8	29.52
293.495	293.375	25.46
300.455	298.51	52.855
256.955	255.4	11.42
218.795	217.555	32.705
216.48	215.45	32.665
160.935	159.955	22.9
205.285	205.285	45.24
235.46	234.89	23.485
202.53	200.87	17.285
191.695	191.54	45.025
195.08	193.09	38.555
237.17	235.71	11.535
228.725	227.995	23.095
214.48	213.975	9.555
183.54	183.15	30.745
279.195	277.53	7.66
193.675	193.66	39.385
237.505	235.315	16.55
190.12	189.655	22.175
187.575	186.885	17.935
157.605	157.575	24.385
126.485	126.08	43.56
255.33	254.9	13.02
250.695	250.475	21.815
158.83	158.6	10.32
215.575	215.575	3.405
268.295	267.17	26.505
162.685	162.565	11.315
198.48	194.735	41.345
227.505	226.06	16.155
231.255	230.955	25.52
199.16	199.06	17.635
139.65	137.94	24.68
193.715	191.885	28.605
251.6	251.035	22.4
168.895	168.11	31.34
148.185	147.905	25.705
165.67	164.585	9.415
214.755	214.72	18.755
301.87	301.835	9.73
235.545	233.96	16.49
228.075	227.54	14.85
237.56	233.49	16.73
216.31	213.54	9.925
224.725	224.325	3.02
216.885	215.525	34.68
212.6	211.28	19.45
265.27	262.36	12.95
215.84	215.67	28.365
198.645	198.54	15.585
168.83	167.635	14.28
212.185	211.66	17.9
206.285	205.855	20.475
209.735	209.735	25.375
221.23	220.655	11.82
180.87	180.095	13.82
278.715	275.635	22.835
198.87	198.38	24.505
267.085	266.285	6.715
223.365	221.375	23.03
177.585	174.945	26.125
194.605	193.81	39.03
230.595	229.15	30.76
179.055	179.02	23.375
294.19	292.57	30.58
206.93	206.575	10.57
232.23	230.585	9.455
237.795	235.645	48.365
187.605	186.575	23.42
203.345	201.955	21.49
227.36	226.835	35.765
